network,tx_hash,timestamp,source_account,contract_name,contract_id,function_name,op_type,status
Mainnet,b171c0bbd88d9b3116f2c1d405e012dc81c8bbd2425ac48600b76093a5822c6c,2026-06-02T16:15:16Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBEDEV6L...),CBEDEV6LHEXBZRP37H46HYXXWOYXSQVAUY6KG66SIYYUKFMEZCV3MEXF,withdraw,invoke_host_function,SUCCESS
Mainnet,d1b3ea6cb5895a46fc117b9e5a0ec522f6ca8c0e27eb405d3c463653fcaf4bc4,2026-06-02T16:13:14Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBEDEV6L...),CBEDEV6LHEXBZRP37H46HYXXWOYXSQVAUY6KG66SIYYUKFMEZCV3MEXF,withdraw,invoke_host_function,SUCCESS
Mainnet,ae63414746f37c730438da92bf135a7f18043eb34c2abbf43db24217ef932946,2026-06-02T16:06:38Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,46844f995f968ad72a25648ebde194fcc4ebd336b9611a106a302a64ad66a750,2026-06-02T16:04:53Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBEDEV6L...),CBEDEV6LHEXBZRP37H46HYXXWOYXSQVAUY6KG66SIYYUKFMEZCV3MEXF,withdraw,invoke_host_function,SUCCESS
Mainnet,a9f4401067a316485516b07a176996065bf6ca977d8da67edd53f32409909a84,2026-06-02T16:04:29Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,4eedd9d33fde263ef09a5974959ab89616a795bc84cee09537f42125fd891805,2026-06-02T16:02:23Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBEDEV6L...),CBEDEV6LHEXBZRP37H46HYXXWOYXSQVAUY6KG66SIYYUKFMEZCV3MEXF,withdraw,invoke_host_function,SUCCESS
Mainnet,bcb32be943431494934396c9a0ddf3f8f46abfceada247b301e7f46373cadc33,2026-06-02T16:00:32Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,78eb7d791a289abac971c269701e962cc1b1917a60c5f03bfb93940e48cad8f0,2026-06-02T15:42:07Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBEDEV6L...),CBEDEV6LHEXBZRP37H46HYXXWOYXSQVAUY6KG66SIYYUKFMEZCV3MEXF,withdraw,invoke_host_function,SUCCESS
Mainnet,bb518e295f93ad8dfd2bc984a6340d29de64f6088c561a29acb6fb23e13b2bf0,2026-06-02T15:40:57Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,36a051e77f1348e03ea944a21d5ea1108d64b77888588d20b3cf2ac09a7ab3ef,2026-06-02T15:23:58Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBEDEV6L...),CBEDEV6LHEXBZRP37H46HYXXWOYXSQVAUY6KG66SIYYUKFMEZCV3MEXF,withdraw,invoke_host_function,SUCCESS
Mainnet,8145a513698791d6c922fa0f42eb37a39e4afa7b6d64a832aeccee5ce47444ef,2026-06-02T15:23:19Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,1323b879212f999e80f9b800fc4ccdf4243160d8bc8ddcb878615b3669372425,2026-06-02T15:22:33Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBEDEV6L...),CBEDEV6LHEXBZRP37H46HYXXWOYXSQVAUY6KG66SIYYUKFMEZCV3MEXF,initialize,invoke_host_function,SUCCESS
Mainnet,3db896d250aa7a46e1f26bf63119db30279e2fd24bd84135d99d2f5b40a986f6,2026-06-02T15:18:23Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,6b4095fdf5a122d5c74023eaa0846b42a969a9ab46edfd0176f1ca1d8d5b8ca1,2026-06-02T15:18:12Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,59ca80e58dd6f160f6130cdc5f79534c65be641af03405263afa22268e66a2be,2026-06-02T15:08:57Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,670a8cd1a328da025beee18774e824f90b5f18c973388b947eb07a190a57b62f,2026-06-02T15:08:23Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,c0a0b05a5ad2cd538d442e3a47d9e3a3e576af1636dc694038277360447e0709,2026-06-02T15:02:00Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,b29433734a0f47ff8bc82fce5fb8fde061214255113238655c79c6bdcd1ac62c,2026-06-02T15:01:31Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,b54ef6450a75eaf1a272f5ad786f8513055699f801030851c376aa7ae24a2c95,2026-06-02T14:57:53Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,057a261c1f29516ccb518164c17f63526b834fb11f43fea8f178f1755e15971f,2026-06-02T14:55:31Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,a1b35f67a8962f88bfc2a352dca8864835c59000a932fc4bec6770577437b532,2026-06-02T14:50:24Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,4bd2a96d6e92e5039cda04475352fcfff29f7c2a2e7e860c997a829a09be6b4e,2026-06-01T18:50:19Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,9bd92db0e5263dfa652076d9742d2bf7a1bcc8a98f1ebb313a521758faf043dd,2026-06-01T18:23:57Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CB6RDLOQ...),CB6RDLOQFBJDFDQLX6QXS27F7QRZ3BIUADK5NJ33KUI24PMA7AIYZRVD,initialize,invoke_host_function,SUCCESS
Mainnet,66b7fc1f2550cf3cd7138bb48575e1ff606384daa190581a2d8421498f2e60a1,2026-06-01T18:23:46Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,04086418ab64f5a3d58593702032ce93a101b3bc0b236486257436d8a3879b72,2026-06-01T18:15:44Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,216769ad96456025bc9f7a2a9216a148d34e21d71d7aab2fafc8a53c7545fd68,2026-06-01T18:15:22Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,2e4a868ae42716817d358e376c8cb2dff3cb8c066f2a92f1e44ee61a0088e29b,2026-06-01T18:13:55Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,5590d5b12ff6d22e7c6d24b36934b14563a4fd9aa82a5c2dfeae681a1604848c,2026-06-01T18:13:32Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,07a73e39c2be2e3839924c7c8e7d0856a8e74b2864dbcd8ab0bfde112042b6db,2026-06-01T18:13:10Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,04a9e92f11d5a5cf2eb29f36d14d57df8a985ddb94a7b3de8a5941037e28d639,2026-06-01T18:10:31Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CC7HB5ZA...),CC7HB5ZARRHNEUHBDNZU6VKJ4O4NVPLECG772JTJQDBWFFTJ6SB4WHYU,initialize,invoke_host_function,SUCCESS
Mainnet,53e03319b55b0661ff8e56738035b04f185e0760cbea7e40440d13e5465676a0,2026-06-01T18:10:19Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,5a4c9bf56f8a62a7fe7177826803804d2e624ef3275b3b9262de0bca49d91c85,2026-06-01T18:08:05Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CCPTW353...),CCPTW353CR67LWIV5K4SXTA5X6ALX2P5GU2CVKLPUN6PS7USKGIDWRAR,initialize,invoke_host_function,SUCCESS
Mainnet,31898c2a30f3d0556285f8f8a906107050304cc12b249be6e3e1caf503bbf6e5,2026-06-01T18:07:14Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,04989ffdc3c0ce91ef1b097109481f7817bc8343266567b8e5cb737c974d77b6,2026-06-01T18:05:45Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,2e6732f524a727626071d880c69d73400473ed940988ef1212cf41b8b86c7e34,2026-06-01T18:04:00Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDLQNAYU...),CDLQNAYUALUUMVQY6EN65MGIR2LLIMXJOBYQCHIGMJX4SREGQB36AQUH,initialize,invoke_host_function,SUCCESS
Mainnet,fcf3adb3f28b25315bf6a0f625e1991a5aa7fbf2817b6d8d46152a5ffb30b030,2026-06-01T18:03:47Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,41b3cdcfa81068014718c7ee749d7981fff55ef589e879d3d5d5b836b64db1b4,2026-06-01T17:58:20Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,3b54231a3f166bfcfd036c236da7c5d2e0d48f795a36b50d7310b7891fe5e48b,2026-06-01T17:57:51Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,75dd1bf00631341003d80db14ddfeaf0f65d05d145a109df19c77294d51229db,2026-06-01T17:57:23Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,transfer,invoke_host_function,SUCCESS
Mainnet,2ff63df4ff852742ec54ee2f270f68be0b29cab9a2e1b343330e6cc4e0368693,2026-06-01T17:55:10Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBCMDLJW...),CBCMDLJWMDSLBX6TO7VMRW4ROGTO2IYR5ILPXDUL2W3I3K3SCHGKRXVC,initialize,invoke_host_function,SUCCESS
Mainnet,c9850721469aa56276869eca24a1bf03f4cb518169fc989c69f0e8f100a29848,2026-06-01T17:54:58Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,fb5fd1c204b6764d8700c1ffde4b45603ba7472a84ebdeda39e802a15e782698,2026-06-01T16:08:29Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CBRPSAFR...),CBRPSAFRX2JAXLF3CYTQCETJRQAYCKCBBR24O4UVUVLF3X6Q4D7KVQSZ,initialize,invoke_host_function,SUCCESS
Mainnet,61f2f6aa3d8780865da2bdeb1b92b100222a26bfd6fff835a97cdb934a5c404a,2026-06-01T16:08:09Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,bf4b7d54a3599721396942ed4d6e26af5c1e650537eeed213a41089267b476bc,2026-06-01T16:07:57Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,6da9d581edd596333321cb0204156a6207ea902bf82ea064986a56abb3e7dad7,2026-06-01T16:07:46Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CAFJYMC5...),CAFJYMC5CUD5NKUGPFYLTHPPYS76V6C5EKM6RGIJJKXGEZIWRVMUZUOV,initialize,invoke_host_function,SUCCESS
Mainnet,3b103415095008514568d5b1d55fb908956eb038ed109656e470110a643017d9,2026-06-01T16:07:34Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,1591c965bd0e3b7259cb900d68376a605731eea4bb2f6d890a0b80ba32788556,2026-06-01T16:07:22Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,250d67a0c995fbc485a723f4cf3b6b42a1f5fa9f1bd4eab2f5cfdb3defd6a1df,2026-06-01T10:33:59Z,GAFKEZCKRSFF4PE46HKR4SOPEBCFCUOL5EU3ESZFLQKEB3UDIM6ZHUNM,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,824ec780df16770aeefc6abeaf3867404b5c31a5f999b2f1df73328dfe56d8a2,2026-06-01T06:44:55Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CCPXCIER...),CCPXCIERUHUJNBJITLR3MWKXTRTJ5E4ET2TEYGSXV72FRJS3RVAHNX3Q,initialize,invoke_host_function,SUCCESS
Mainnet,d3f8f525a616b1c619373c6e52ae0758a3ca6ffe8dc8fb5ae3d6819fe38edc3b,2026-06-01T06:28:10Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,fa3e40265d90facac278493a24414e73d7b86b00859a95530d64697ab081fc89,2026-06-01T06:27:52Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,f9d84c0d3f15dea2d1bfca1d25686985b5510169487a0a47d32b27f1cb237540,2026-06-01T06:27:11Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDR4EEFL...),CDR4EEFL7OTXIJHD5ZR24J2VCO7THYIE3LGGRXJJY7W4WPCQ2QRO5ZY7,initialize,invoke_host_function,SUCCESS
Mainnet,d30f2826045c5beb2fb9a6e11fd2e0ae1a2e5e21f63a643ee7ea86178f36aac5,2026-06-01T06:26:13Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CAOOSHR6...),CAOOSHR64NP2HIFMQE4LYLWAXPJM5VEUH6W7DYGQURHPM2W2GZDZPAW6,initialize,invoke_host_function,SUCCESS
Mainnet,e11b2be165d5f9397be731cf7b4a1c21e98252e0e4f862d3bf1baf3a78dfc860,2026-06-01T06:25:34Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,ddf1712a9a6fc860ed6f9e76bf8d10ca299fd736eb7c00dfa0ebba9b601cd523,2026-06-01T06:25:23Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,1ab16a31aef43f17be405e75b53d61dacd693cb9ec6771d31a7d09cc92b2ea3f,2026-06-01T06:25:00Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,0578da5e5463b1689d3fcb28479fd2345b8a6583ebd3e11251ace7f2dff164eb,2026-06-01T06:24:49Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,2ae7b34ee507b6ce3b49c58ac679d7a803b279c40c67b0b8a4acccbae70dc511,2026-06-01T06:24:08Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,initialize,invoke_host_function,SUCCESS
Mainnet,81be2f783adb146102d94784b571c7aaa23bb3c7e62fbddd35a60f7f09689a7f,2026-06-01T06:23:04Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,af6dc793a54f86ef8f4df9d1105bfb440d405c704e87c25df176643488e8ba7d,2026-06-01T06:22:47Z,GCK5L4DAV67YSSYKFWRCELY2BDODO5UURWD42QM7HR4ORQWSORMS3JHE,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Mainnet,c372784c8f82916939ded8060b06c8cbcc6b3db7de2a332c2ab918fc0faf6498,2026-05-31T23:04:40Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,78145c5ec97275bd7738e860282835e392e74a86a03241b4f9c1f4eae57fb0e9,2026-05-31T22:35:53Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,8e02e543bdc762728ac6e946b52e4c2d9915c22ce547e20cede2e29d1e3e9aab,2026-05-31T22:34:09Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Protocol Deployment & Infrastructure,N/A,create_account,create_account,SUCCESS
Mainnet,74d3f4b7089265ccf83589480593e903b69abe8f5660a32683355645922405ba,2026-07-10T22:13:28Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Governance & Compliance,CBL5WKK2WQ4XGGN25DW3OP2LIGI5GUDLBXNQ76ZLFQLU3RRBBAPGQTLU,clawback_position,invoke_host_function,SUCCESS
Mainnet,8fd823b0490997ca569cdd7c3dd618e0eb00213327de6660bf8e807b4ba78165,2026-07-10T22:09:55Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Governance & Compliance,CBL5WKK2WQ4XGGN25DW3OP2LIGI5GUDLBXNQ76ZLFQLU3RRBBAPGQTLU,clawback_position,invoke_host_function,SUCCESS
Mainnet,01e33b7e3a90029ffbd49929a44988dac6263fedd8455a478a89c5450afa3f44,2026-07-10T21:52:28Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Governance & Compliance,CBL5WKK2WQ4XGGN25DW3OP2LIGI5GUDLBXNQ76ZLFQLU3RRBBAPGQTLU,clawback_position,invoke_host_function,SUCCESS
Mainnet,86e74eded675885e724319a2d3af71a68cde2187bd75796d4d5bc1840a7d23e2,2026-07-10T21:48:57Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Protocol Deployment & Infrastructure,N/A,change_trust,change_trust,SUCCESS
Mainnet,be4602457fcbf4bdd7055f0d49b92ac8e5047eae1953773fd99c72a52447740c,2026-07-08T14:51:27Z,GCETHWILKC242GHWHCYAI4VAU4D4JZ637XHCAEABW6EVWWDILXNRMPJF,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,c799d09d1d428c8c05b63a8d7b719927b817d67ec375246eb60cd580d381cc2e,2026-06-01T18:51:40Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,3187c758e603a3f7ce35fd1f9b1853ce4bf7a375ff4d39ecc46c57045c73f3f2,2026-06-01T16:22:02Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Soroban Contract (CDCW72YV...),CDCW72YVMAE34IQSED3AQ7UHLKOWXLOMN2UQ2J5H4CKY357G2CHMOARL,faucet_claim,invoke_host_function,SUCCESS
Mainnet,9f5acc269440a708685105f5bbb2c5f7065ba920ab7312feaa5c52fd59596c7b,2026-06-01T16:13:06Z,GARN7A6OJKPR3HAPVIKM6GRUD7KMEHYQ76VJJCO4AAKQ6ETEKFQPQ24T,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Mainnet,0544b34fa1091c440d23821166d6f880343ab2e5117865a9fcf2342ed414b3df,2026-05-29T16:47:28Z,GC5LF63GRVIT5ZXXCXLPI3RX2YXKJQFZVBSAO6AUELN3YIMSWPD6Z6FH,Protocol Deployment & Infrastructure,N/A,create_account,create_account,SUCCESS
